product_id,product_name,category,subcategory,brand,price,original_price,discount_percent,stock,rating,review_count,sales_count,view_count,cart_add_count,wishlist_count,return_rate,seller_count,shipping_days,is_original,color,weight_grams,demand_score,popularity_score,target_sales_next_7_days
10968,Xiaomi A56,Mobile,Smartphone,Xiaomi,32102249,46525000,31,220,4.5,3095,4360,651684,25852,15802,0.071,1,4,1,Green,260,54.8,54.3,475
10969,Oxford Pro,Books,Science Book,Oxford,580160,784000,26,340,5,10008,14211,1321443,76602,23131,0.047,18,5,1,Blue,2930,86.3,89.0,387
10970,Nikon Z,Camera,Mirrorless Camera,Nikon,116089050,150765000,23,803,4.5,14322,14629,1529155,30963,55557,0.006,12,2,1,White,1115,77.1,90.8,626
10971,Bosch Advanced,Home Appliances,Refrigerator,Bosch,50353380,50862000,1,69,5,2601,2984,579925,38142,17348,0.044,1,6,1,Green,3274,49.7,57.3,149
10972,Samsonite Pro,Fashion,Backpack,Samsonite,10295740,11314000,9,195,4.2,2409,9916,1133978,41442,11918,0.105,10,6,1,Silver,1718,73.9,67.5,360
10973,Oxford Pro,Books,Science Book,Oxford,2851859,4321000,34,174,4.9,11931,24560,1887942,32739,57004,0.052,20,2,1,White,4960,96.0,86.3,2457
10974,Sony PlayStation 5,Gaming,Game Console,Sony,25250940,31174000,19,693,4.5,6594,15504,1909890,69594,16251,0.027,18,1,1,Green,2024,81.9,73.6,873
10975,Vintage Plus,Books,Novel,Vintage,1402000,1402000,0,29,4.0,981,3326,474226,19565,6896,0.067,18,6,1,Gray,1661,32.5,42.9,110
10976,Nikon D,Camera,DSLR Camera,Nikon,97473600,135380000,28,5,4.1,2845,10255,856503,32041,11722,0.086,12,2,0,Gray,1087,67.7,62.7,200
10977,Packt Premium,Books,Programming Book,Packt,4079280,4434000,8,132,4.4,3028,6662,693910,25530,9266,0.021,17,6,1,Green,2228,57.3,56.7,279
10978,Apple Plus,Mobile,Smartwatch,Apple,11299680,15694000,28,204,4.3,4179,5682,498065,11392,4848,0.078,15,7,1,Gold,4944,48.9,49.3,385
10979,OnePlus 13 Pro,Mobile,Smartphone,OnePlus,64411000,64411000,0,561,4.6,18370,10244,1810426,76245,27762,0.006,2,3,1,Blue,238,69.5,94.3,394
10980,ASUS EliteBook 10,Laptop,Ultrabook,ASUS,55098960,65594000,16,831,4.2,4569,11554,1110716,70805,38413,0.033,6,7,1,Red,1711,74.3,78.4,263
10981,LG Premium,Home Appliances,Air Conditioner,LG,26874550,28289000,5,134,4.3,5760,8270,887715,44580,27982,0.005,7,3,1,White,3048,65.1,69.9,275
10982,OReilly Premium,Books,Programming Book,OReilly,3075120,4271000,28,65,4.3,4133,4523,663270,22602,13531,0.06,10,1,1,Red,2569,56.2,54.8,373
10983,Canon D,Camera,DSLR Camera,Canon,112283320,130562000,14,407,4.3,7596,5740,670158,12999,18432,0.04,14,6,0,Green,1489,48.5,61.6,427
10984,Nikon Standard,Camera,Camera Lens,Nikon,118300040,128587000,8,22,4.1,86,106,15003,611,480,0.019,16,7,1,White,4490,13.7,20.2,5
10985,Garmin Premium,Mobile,Smartwatch,Garmin,69914690,72077000,3,103,4.4,3609,3126,398232,21274,4955,0.077,10,3,1,Gray,2689,33.8,39.0,135
10986,Adidas Advanced,Fashion,Backpack,Adidas,2919280,3208000,9,2669,4.1,8414,16890,1926621,127769,20385,0.081,5,1,1,Gray,227,82.5,76.7,1033
10987,Bosch Advanced,Home Appliances,Washing Machine,Bosch,27283190,28127000,3,328,4.2,4929,5137,623191,14466,16379,0.048,3,3,1,Red,1089,48.8,52.9,321
10988,Acer ThinkPad 3,Laptop,Laptop,Acer,23860000,23860000,0,776,4.3,10360,12526,1746039,53496,23754,0.036,14,6,1,Gray,1625,73.5,82.8,405
10989,Lenovo Advanced,Mobile,Tablet,Lenovo,70671000,70671000,0,638,4.1,9454,8915,1683789,47301,55421,0.06,17,7,1,Blue,744,70.2,79.5,389
10990,ASUS Odyssey 27,Digital Products,Monitor,ASUS,29421559,43267000,32,2,4.4,9745,10706,992962,34927,10768,0.053,14,7,1,Black,2057,82.4,75.6,740
10991,The North Face Pro,Fashion,Jacket,The North Face,4464840,5132000,13,992,4.1,4410,6253,560996,11638,20973,0.038,19,7,1,Blue,4950,49.8,52.2,452
10992,GoPro Osmo Action,Camera,Action Camera,GoPro,129999240,164556000,21,134,4.7,5658,12981,1388476,83718,44608,0.071,8,5,1,Green,880,79.5,78.1,813
10993,Apple Yoga 24,Laptop,Ultrabook,Apple,50277300,57790000,13,334,4.3,6409,7011,712345,17833,14791,0.035,5,2,1,Blue,3138,53.0,64.8,454
10994,Vintage Premium,Books,Novel,Vintage,508199,726000,30,1118,4.4,11390,13528,1624432,36994,62998,0.02,16,1,1,Blue,602,82.6,83.2,1142
10995,Razer Premium,Gaming,Gaming Chair,Razer,40590900,45101000,10,454,3.5,14095,7258,1206266,44062,37824,0.069,20,3,1,Green,1629,71.0,87.0,561
10996,Packt Premium,Books,Programming Book,Packt,1177000,1177000,0,50,3.8,2954,5995,1139260,72232,22331,0.075,14,3,1,Red,3733,65.7,70.6,172
10997,Puma Advanced,Fashion,Jacket,Puma,8070840,8586000,6,212,4.3,743,2264,361520,6462,8435,0.048,17,7,1,Black,2977,27.6,36.3,59
10998,Nintendo DualSense,Gaming,Game Controller,Nintendo,62046420,72147000,14,416,4.7,11227,11045,991004,15134,32761,0.077,18,4,1,Silver,2657,74.1,90.4,720
10999,Nike Suede,Fashion,Sneakers,Nike,8812160,13769000,36,78,4.7,1975,3387,323215,7929,10635,0.083,18,2,1,Blue,616,41.9,40.7,87
11000,HarperCollins Standard,Books,Novel,HarperCollins,4105220,4189000,2,138,4.1,3072,2813,572468,13399,8246,0.027,17,1,1,Black,3851,36.3,50.8,109
